LoanID,CustomerID,BranchID,ProductID,DisbursedDate,LoanAmount,TenureMonths,InterestRate,Status,RiskScore,LoanType,ClosureDate,EarlyClosureFlag
L08990,C00395,B013,P006,29-03-2020,997647.85,24,14.94,Closed,61.86,Used,29-06-2020,FALSE
L08991,C01727,B004,P006,19-09-2023,279722.77,6,12.22,Closed,62.4,Used,27-02-2024,FALSE
L08992,C02924,B008,P001,09-02-2020,257159.65,12,11.49,Active,90.93,2W,,
L08993,C01717,B029,P008,11-11-2021,858356.48,60,11.68,Active,67.46,2W,,
L08994,C00935,B029,P004,09-01-2021,117376.23,48,12.31,Closed,72.21,Tractor,27-03-2022,FALSE
L08995,C01102,B018,P002,14-08-2023,620619.87,48,12.99,Closed,82.86,Commercial,16-12-2023,FALSE
L08996,C03000,B016,P001,24-09-2022,628566.06,48,8.09,Closed,65.11,4W,04-02-2024,FALSE
L08997,C01436,B038,P003,27-01-2021,334683.03,18,8.48,Active,98.43,2W,,
L08998,C00075,B048,P007,07-11-2022,486467.7,24,9.75,Active,91.87,Commercial,,
L08999,C00295,B036,P010,11-05-2020,528424.95,6,11.08,Closed,82.8,Used,13-05-2024,FALSE
L09000,C00021,B021,P010,16-10-2020,67049.97,36,9.83,Closed,95.43,Used,05-10-2021,FALSE
L09001,C01039,B004,P008,16-03-2022,1218542.54,60,,Closed,79.25,Commercial,22-08-2023,FALSE
L09002,C01235,B010,P005,27-07-2020,1438297.06,60,14.44,Active,94.98,Used,,
L09003,C00560,B048,P007,22-11-2020,469436.46,36,7.74,Active,92.21,2W,,
L09004,C01110,B025,P002,18-09-2022,212379.06,36,14.54,Default,60.55,4W,25-05-2023,
L09005,C01173,B029,P004,17-05-2021,1432650.61,24,14.3,Active,91.07,2W,,
L09006,C00372,B008,P006,05-10-2020,1123798.98,36,12.63,Closed,90.57,Used,05-03-2023,TRUE
L09007,C02028,B020,P005,06-11-2023,1342156.52,36,7.74,Active,,4W,,
L09008,C00818,B003,P006,26-02-2022,573270.42,36,9.19,Active,79.23,Used,,
L09009,C01175,B026,P002,03-10-2022,751890.3,18,14.84,Active,65.39,4W,,
L09010,C01165,B008,P007,09-08-2022,1398847.57,36,,Closed,86,Tractor,23-01-2023,FALSE
L09011,C01093,B017,P008,25-08-2023,716351.05,6,14.73,Active,86.3,Used,,
L09012,C01284,B005,P009,03-10-2020,1024538.18,24,14.97,Default,98.28,Tractor,11-12-2023,
L09013,C02012,B026,P006,04-01-2023,1071958.25,48,7.98,Closed,88.19,2W,24-03-2024,FALSE
L09014,C00846,B012,P007,24-10-2020,1263815.07,18,11.78,Active,77.45,2W,,
L09015,C01992,B033,P001,02-11-2023,1464009.54,18,,Active,67.03,2W,,
L09016,C00521,B011,P009,08-03-2021,535604.03,24,9.9,Active,90.72,Used,,
L09017,C00371,B037,P006,06-10-2022,408803.73,36,10.77,Closed,73.8,Commercial,10-08-2023,FALSE
L09018,C01443,B020,P004,09-02-2023,162673.63,48,9.63,Active,96.81,Tractor,,
L09019,C00101,B047,P010,31-12-2022,1291979.41,48,7.79,Active,70.81,Tractor,,
L09020,C00661,B012,P009,12-11-2020,474385.81,36,,Active,67.67,Tractor,,
L09021,C01682,B005,P001,10-11-2022,121938.55,12,7.66,Active,84.2,Used,,
L09022,C00243,B011,P002,26-04-2023,1304642.19,36,11.45,Active,95.71,Tractor,,
L09023,C02801,B016,P003,30-04-2020,789368.67,60,12.14,Active,65.5,Tractor,,
L09024,C00512,B038,P001,27-09-2023,1265554.15,48,9.81,Active,61.61,Tractor,,
L09025,C02897,B027,P002,14-10-2021,853998.84,6,13.7,Active,97.73,Used,,
L09026,C02603,B021,P002,30-10-2020,504908.14,36,14.16,Active,65.33,Used,,
L09027,C02274,B012,P007,24-07-2022,238183.31,24,8.55,Closed,83.69,Commercial,17-03-2023,FALSE
L09028,C01542,B029,P010,21-12-2021,683884.19,36,7.89,Active,67.76,Tractor,,
L09029,C02262,B043,P006,10-05-2021,88496.11,24,9.9,Closed,66.54,Commercial,05-03-2022,FALSE
L09030,C02766,B035,P009,03-07-2020,923566.19,18,12.85,Active,66.09,Tractor,,
L09031,C02115,B049,P005,06-06-2022,670113.72,12,11.31,Active,87.69,Tractor,,
L09032,C00396,B016,P009,18-03-2022,255209.27,18,11.16,Closed,89.63,2W,18-03-2024,FALSE
L09033,C00612,B017,P010,27-11-2020,818840.01,24,8.64,Active,64.67,2W,,
L09034,C01261,B002,P009,13-12-2021,1211320.51,60,10.14,Active,65.33,Commercial,,
L09035,C01858,B042,P002,29-07-2021,1463460.41,12,,Active,,Used,,
L09036,C00770,B024,P009,15-12-2020,814669.82,18,,Active,82.97,Commercial,,
L09037,C01423,B035,P003,17-04-2022,237848.89,36,11.94,Active,90.47,2W,,
L09038,C00407,B050,P003,15-11-2020,1225523.97,48,7.94,Active,63.14,4W,,
L09039,C02973,B040,P009,20-06-2021,1058893.45,60,7.98,Active,62.04,Used,,
L09040,C01873,B022,P007,15-02-2021,1433258.31,48,10.68,Active,75.45,4W,,
L09041,C01504,B020,P008,24-06-2022,826058.85,60,12.03,Closed,81.65,Used,18-09-2023,TRUE
L09042,C02695,B045,P007,25-03-2023,567800.68,36,10.29,Active,74.53,2W,,
L09043,C02270,B038,P009,16-06-2021,1446118.17,60,8.84,Active,87.82,4W,,
L09044,C01180,B017,P008,16-05-2021,830744.64,12,13.02,Active,86.11,4W,,
L09045,C00654,B047,P004,23-03-2023,73063.23,18,8.55,Active,77.43,Tractor,,
L09046,C02476,B013,P002,02-07-2022,736820.07,6,12.51,Active,63.1,4W,,
L09047,C01182,B046,P005,27-12-2022,53448.14,6,14.68,Active,83.23,Tractor,,
L09048,C00977,B031,P002,30-11-2022,1119676.33,6,11.03,Active,69.43,2W,,
L09049,C01440,B012,P004,10-06-2021,870620.41,18,9,Closed,75.05,4W,16-02-2024,FALSE
L09050,C02419,B005,P002,07-04-2023,209211.61,48,13.81,Active,60.56,Tractor,,
L09051,C01368,B014,P005,11-12-2021,1228866.4,18,11.29,Closed,80.32,4W,28-02-2023,FALSE
L09052,C02898,B034,P006,19-01-2022,827833.99,60,14.42,Active,87.26,2W,,
L09053,C02904,B022,P001,13-08-2022,215387.55,18,12.9,Active,82.52,4W,,
L09054,C00229,B034,P008,21-04-2020,282015.77,24,10.73,Default,89.31,4W,21-04-2024,
L09055,C02328,B004,P002,07-04-2021,1242050.59,48,12.13,Default,98.98,Commercial,30-09-2021,
L09056,C01894,B037,P005,21-02-2020,565455.97,6,8.77,Active,84.67,Commercial,,
L09057,C01314,B005,P008,11-09-2020,1240589.31,6,10.4,Active,68.62,Tractor,,
L09058,C01071,B046,P005,27-03-2023,150779.87,6,11.95,Closed,82.32,4W,02-05-2023,FALSE
L09059,C00975,B042,P003,26-10-2020,403595.64,48,11.93,Active,69.56,4W,,
L09060,C01739,B050,P006,15-08-2022,1158644.76,24,11.9,Closed,72.88,4W,01-09-2022,FALSE
L09061,C00758,B019,P001,02-03-2021,980468.08,24,13.08,Closed,73.73,4W,10-04-2023,FALSE
L09062,C00321,B008,P001,16-09-2022,494895.55,60,8.29,Closed,80.28,Commercial,29-11-2023,FALSE
L09063,C02322,B006,P008,02-11-2020,1407238.33,60,8.05,Active,80.43,4W,,
L09064,C00556,B013,P007,08-04-2020,356046.04,18,8.61,Default,86.03,Tractor,15-06-2021,
L09065,C00844,B039,P010,30-04-2020,1282180.38,48,13.44,Active,77.07,4W,,
L09066,C01337,B026,P010,19-11-2022,1058828.61,60,7.99,Active,67.32,Commercial,,
L09067,C01387,B041,P003,17-08-2020,225619.76,48,9.19,Active,79.15,Tractor,,
L09068,C00668,B016,P008,12-10-2021,854917.66,6,9.41,Active,91.06,Commercial,,
L09069,C02428,B045,P008,01-07-2023,1398365.99,6,12.35,Active,87.41,Tractor,,
L09070,C02759,B018,P001,28-11-2023,947399.27,48,10.51,Closed,64.5,Tractor,03-03-2024,FALSE
L09071,C01943,B030,P010,20-11-2022,816770.73,36,8.99,Active,96.99,4W,,
L09072,C02005,B047,P007,31-03-2023,581168.63,48,10.87,Closed,71.93,Used,20-11-2023,FALSE
L09073,C01931,B047,P002,26-12-2023,1193742.8,60,12.64,Active,82.87,Commercial,,
L09074,C00746,B010,P002,25-03-2023,1373935.86,36,13.4,Default,61.25,Tractor,07-10-2023,
L09075,C00675,B032,P002,08-09-2023,1142309.34,36,8.43,Active,95.47,Tractor,,
L09076,C02164,B005,P005,20-09-2021,1101611.57,24,12.86,Active,86.66,Commercial,,
L09077,C02653,B034,P007,29-04-2023,329111.04,60,7.53,Closed,70.77,Commercial,16-05-2024,FALSE
L09078,C01066,B048,P004,14-04-2023,1259280.2,18,12.93,Closed,86.65,2W,25-04-2023,FALSE
L09079,C02427,B001,P004,05-08-2022,109008.99,12,12.46,Active,71.41,Commercial,,
L09080,C02514,B041,P009,31-05-2021,1148174.14,6,11.01,Active,70.13,Used,,
L09081,C02328,B004,P010,24-04-2022,355761.55,60,8.53,Active,77.43,Used,,
L09082,C00618,B025,P009,12-04-2022,756528.84,36,13.23,Active,83.4,Used,,
L09083,C02166,B028,P007,30-03-2022,1058089.22,6,8.04,Closed,68.16,2W,14-04-2022,FALSE
L09084,C02357,B019,P010,21-03-2022,1150663.7,6,14.22,Closed,88.97,2W,23-03-2024,FALSE
L09085,C02148,B009,P004,31-01-2022,1337721.71,6,13.3,Active,82.54,2W,,
L09086,C02309,B026,P008,24-09-2023,459758.61,48,13.06,Active,60.29,Tractor,,
L09087,C00993,B018,P010,14-11-2020,375264.35,18,13.16,Active,81.43,4W,,
L09088,C01329,B038,P003,20-04-2020,1494557,6,8.01,Active,76.42,2W,,
L09089,C01378,B046,P003,17-03-2022,350959.34,60,14.92,Closed,86.11,4W,15-12-2022,FALSE
L09090,C00286,B034,P007,06-11-2022,1014947.08,18,,Closed,95.01,4W,02-12-2022,FALSE
L09091,C02376,B046,P009,28-05-2023,1431479.8,12,11.31,Active,70.24,4W,,
L09092,C02111,B012,P004,01-05-2021,1350006.18,12,12.9,Active,86.27,Used,,
L09093,C00687,B050,P004,21-03-2022,692731.98,24,13.04,Closed,65.92,2W,22-03-2023,FALSE
L09094,C01306,B025,P001,21-08-2023,974493.42,6,13.72,Active,63.34,Commercial,,
L09095,C01465,B001,P001,31-05-2021,817189.61,36,9.42,Active,96.34,Commercial,,
L09096,C00738,B026,P003,26-02-2023,552650.6,24,10.29,Active,93.63,Used,,
L09097,C02687,B028,P007,14-04-2022,259412.05,48,13.5,Active,79.55,Tractor,,
L09098,C02984,B048,P009,15-09-2021,1214921.63,60,13.27,Default,65.39,Tractor,14-10-2023,
L09099,C01959,B022,P004,13-11-2022,181140.45,60,11.42,Active,70.27,2W,,
L09100,C01895,B005,P002,01-03-2023,933959.7,24,10.47,Active,82.13,Commercial,,
L09101,C02524,B022,P006,09-07-2021,911835.3,12,14.76,Active,85.42,4W,,
L09102,C01486,B025,P006,06-09-2023,535495.29,36,10.61,Active,86.93,2W,,
L09103,C02101,B043,P009,11-05-2021,246342.41,6,13.23,Closed,89.16,Tractor,15-12-2021,FALSE
L09104,C02802,B004,P004,06-06-2022,1209473.83,6,10.59,Closed,68.18,2W,10-11-2023,FALSE
L09105,C00486,B010,P008,16-01-2021,719790.4,12,9.82,Active,71.55,Commercial,,
L09106,C01514,B012,P003,03-08-2020,1101645.69,48,12.31,Closed,60.49,4W,03-03-2022,FALSE
L09107,C02002,B006,P002,25-01-2022,73904.41,18,13.56,Closed,62.89,4W,18-02-2022,FALSE
L09108,C01388,B017,P009,26-06-2021,158029.59,12,14.86,Closed,72.07,Tractor,04-09-2023,FALSE
L09109,C02457,B049,P006,04-07-2022,304979.14,36,8.62,Active,67.25,Tractor,,
L09110,C01031,B012,P008,31-10-2022,215065.22,18,14.07,Active,79.21,Used,,
L09111,C01766,B001,P010,22-03-2020,327974.82,36,11.43,Closed,93.1,Commercial,23-10-2020,FALSE
L09112,C00668,B016,P009,20-09-2022,1045407.7,6,8.31,Active,88.2,Tractor,,
L09113,C01221,B020,P001,25-03-2023,118145.76,18,13.46,Active,89.43,Commercial,,
L09114,C00835,B016,P001,14-06-2020,104905.14,36,9.99,Active,83.41,Used,,
L09115,C00876,B019,P005,26-07-2020,95895.55,60,14.01,Active,87.32,2W,,
L09116,C02415,B020,P009,24-01-2020,1061591.23,6,8.68,Active,67.02,Used,,
L09117,C01002,B022,P007,17-03-2022,827396.43,36,12.83,Active,81.55,Commercial,,
L09118,C00250,B040,P007,05-06-2022,586851.5,18,9.76,Active,82.25,Tractor,,
L09119,C01940,B016,P002,21-11-2021,1029631.47,6,9.43,Active,84.52,Used,,
L09120,C01619,B035,P003,27-11-2020,852726.19,36,7.88,Active,90.39,4W,,
L09121,C01264,B027,P004,28-09-2022,60635.52,24,11.11,Closed,96.82,Commercial,03-06-2023,FALSE
L09122,C02428,B045,P002,28-08-2020,1265897.13,18,10.44,Active,87.76,Tractor,,
L09123,C00872,B004,P010,15-04-2022,557767.36,18,7.96,Active,95.98,2W,,
L09124,C00835,B016,P009,29-06-2020,629363.83,18,9.2,Default,81.45,Tractor,20-06-2024,
L09125,C02823,B034,P005,09-08-2023,1184320.43,48,11.15,Active,71.28,Commercial,,
L09126,C00919,B002,P007,11-01-2023,321281.68,6,13.56,Active,85.68,4W,,
L09127,C01725,B012,P009,30-03-2020,64604.19,18,14.47,Active,98.26,Tractor,,
L09128,C02503,B007,P005,14-03-2021,1367815.6,36,11.36,Active,87.68,Tractor,,
L09129,C02414,B036,P006,26-06-2021,782943.47,60,10.52,Active,97.79,Commercial,,
L09130,C01314,B005,P004,11-07-2020,556814.34,24,14.66,Closed,60.87,Commercial,03-06-2022,FALSE
L09131,C01898,B017,P008,02-05-2021,1237616.09,36,14.72,Active,70.08,4W,,
L09132,C00403,B035,P001,03-09-2021,88127.62,36,8.93,Active,70.67,Tractor,,
L09133,C02106,B049,P001,04-10-2023,343321.69,18,11.49,Closed,76.65,4W,09-04-2024,FALSE
L09134,C02569,B001,P005,17-01-2023,275167.69,24,13.66,Active,61.2,Commercial,,
L09135,C01328,B033,P010,12-08-2022,1119854.49,24,13.67,Closed,95.66,4W,20-01-2023,FALSE
L09136,C01139,B006,P009,20-02-2023,502525.79,60,12.64,Active,87.58,Commercial,,
L09137,C00210,B046,P002,29-10-2023,1170714.78,24,11.04,Closed,,2W,19-03-2024,FALSE
L09138,C01065,B041,P003,06-12-2022,110140.84,24,10.53,Active,66.81,4W,,
L09139,C00816,B009,P008,27-12-2023,931767.59,12,13.55,Active,83.52,Tractor,,
L09140,C02221,B015,P005,25-05-2020,511420.05,60,9.19,Closed,95.43,Tractor,21-08-2021,FALSE
L09141,C00234,B016,P003,23-10-2022,321033.91,60,10.71,Active,63.42,Tractor,,
L09142,C00793,B006,P006,30-08-2023,1234309.24,24,11.75,Closed,76.9,Tractor,01-02-2024,FALSE
L09143,C01908,B035,P006,22-11-2020,647762.68,18,13.74,Closed,67.8,2W,10-04-2022,FALSE
L09144,C01614,B037,P005,14-09-2022,878862.92,48,10.3,Default,67.03,Tractor,21-09-2022,
L09145,C02841,B018,P005,09-01-2023,97971.57,24,11.61,Closed,88.47,4W,03-10-2023,FALSE
L09146,C02167,B015,P006,01-06-2020,1197855.55,36,9.59,Active,92.23,Commercial,,
L09147,C00335,B033,P002,05-02-2021,465979.69,12,13.78,Active,95.92,Commercial,,
L09148,C01360,B010,P006,30-03-2022,1055438.9,36,13.39,Closed,86.68,Commercial,28-08-2022,FALSE
L09149,C01640,B010,P002,02-05-2021,1152688.15,18,13.65,Active,62.56,Commercial,,
L09150,C01098,B022,P003,07-03-2020,219818.57,18,7.93,Active,73.93,4W,,
L09151,C01215,B001,P002,29-03-2020,479055.82,60,11.15,Active,77.22,Tractor,,
L09152,C00324,B043,P001,04-03-2023,1098988.12,48,8.52,Closed,70.76,Used,10-07-2023,FALSE
L09153,C01791,B034,P001,20-07-2020,386657.44,48,12.55,Closed,81.05,Tractor,22-09-2023,FALSE
L09154,C00284,B004,P009,03-03-2021,1279852.23,24,9.84,Closed,69.07,Used,27-10-2023,FALSE
L09155,C00213,B010,P004,28-07-2022,502361.62,60,13.31,Default,95.08,2W,20-11-2022,
L09156,C01659,B039,P005,17-04-2023,633378.8,48,7.99,Active,65.6,Commercial,,
L09157,C01742,B034,P010,04-12-2020,194627.85,18,11.35,Active,76.62,2W,,
L09158,C00929,B013,P007,19-03-2020,264128.92,12,8.43,Active,64.87,Commercial,,
L09159,C00752,B008,P002,12-01-2021,449361.36,60,11.68,Default,73.97,Used,24-08-2023,
L09160,C01418,B022,P010,13-06-2020,120917.8,48,12.06,Closed,78.91,Commercial,05-10-2020,FALSE
L09161,C02387,B048,P009,18-01-2022,329896.81,36,10.97,Default,81.6,Commercial,18-01-2023,
L09162,C01822,B001,P004,25-07-2022,642967.39,18,9.6,Default,72.93,Tractor,20-06-2023,
L09163,C01046,B040,P010,03-06-2020,600945.26,48,7.74,Closed,91.58,Tractor,06-07-2023,FALSE
L09164,C01795,B005,P010,20-02-2023,338106.85,48,12.47,Closed,80.1,Tractor,25-03-2023,TRUE
L09165,C01893,B038,P001,10-05-2023,166653.49,18,14.03,Active,98.7,2W,,
L09166,C00105,B026,P008,29-11-2022,511314.36,12,13,Active,64.82,4W,,
L09167,C01490,B024,P004,17-06-2020,1130752.58,6,14.2,Closed,67.16,Used,11-11-2020,FALSE
L09168,C01483,B001,P007,29-12-2022,789644.38,6,14.47,Closed,91.27,2W,08-01-2024,FALSE
L09169,C01456,B024,P003,02-03-2022,1422865.76,12,10.87,Closed,81.62,Tractor,21-11-2023,FALSE
L09170,C00770,B024,P009,15-09-2023,252835.18,18,12.73,Closed,74.04,Tractor,27-04-2024,FALSE
L09171,C02764,B046,P005,23-11-2023,350611.02,12,10.48,Active,76.01,4W,,
L09172,C02811,B025,P005,29-09-2022,456434.32,12,14.4,Closed,81.99,2W,26-11-2022,FALSE
L09173,C01960,B036,P003,19-12-2020,68852.75,6,11.72,Closed,63.35,Tractor,26-04-2024,FALSE
L09174,C02028,B020,P009,23-11-2020,1417901.69,24,13.14,Active,89.84,Commercial,,
L09175,C00379,B023,P003,12-05-2021,695777.56,48,7.61,Active,77.52,Used,,
L09176,C00713,B001,P002,13-12-2023,748391.74,18,11.82,Active,76.09,2W,,
L09177,C01373,B043,P009,10-12-2020,278893.27,36,,Active,90.15,Commercial,,
L09178,C00225,B025,P009,04-10-2021,1315411.65,12,9.43,Closed,82.2,2W,01-02-2024,FALSE
L09179,C01738,B016,P010,27-02-2022,1054316.74,60,7.61,Closed,89.41,2W,05-01-2024,TRUE
L09180,C00738,B026,P004,11-01-2021,675473.43,6,13.08,Active,96.22,Tractor,,
L09181,C00236,B036,P004,11-08-2023,1323058.67,24,10.04,Active,96.89,4W,,
L09182,C00183,B023,P010,04-08-2023,1362913.72,60,10.72,Active,76.74,Commercial,,
L09183,C00712,B010,P006,01-07-2023,121746.78,18,11.72,Closed,62.71,Tractor,03-12-2023,FALSE
L09184,C01893,B038,P009,09-03-2021,223020.66,60,8.33,Closed,60.49,Used,01-03-2022,FALSE
L09185,C02492,B006,P008,15-05-2021,90061.03,12,8.28,Active,87.5,Tractor,,
L09186,C01889,B031,P010,13-01-2023,893508.86,6,,Active,63.18,2W,,
L09187,C00623,B017,P003,04-06-2021,366018.6,12,10.04,Closed,75.22,Commercial,14-02-2023,FALSE
L09188,C01260,B038,P006,15-07-2021,1275145.72,36,9.42,Active,85.83,Used,,
L09189,C01151,B002,P007,27-05-2021,725575.1,60,7.86,Active,98.94,Tractor,,
L09190,C00749,B002,P006,30-05-2021,1264679.13,18,8.8,Active,68.7,2W,,
L09191,C02203,B041,P003,11-05-2021,855627.57,48,10.73,Closed,60.38,Used,18-10-2022,FALSE
L09192,C02305,B012,P009,24-08-2021,1204443.31,18,10.07,Active,61.61,2W,,
L09193,C02283,B024,P004,11-10-2022,589189.76,18,10.68,Active,68.71,Tractor,,
L09194,C02548,B003,P002,31-03-2023,1420821.07,18,12.78,Default,98.73,Tractor,25-04-2023,
L09195,C02337,B043,P009,28-10-2021,1017380.15,6,12.31,Active,,2W,,
L09196,C00510,B004,P003,30-12-2020,913461.29,36,11.2,Closed,89.22,Commercial,25-10-2022,TRUE
L09197,C01576,B049,P006,19-12-2023,560917.19,12,13.61,Active,65.85,Commercial,,
L09198,C01824,B042,P005,24-08-2022,1408916.77,6,13.93,Closed,67.95,4W,26-12-2022,FALSE
L09199,C02757,B019,P002,29-12-2020,539714.88,60,11.93,Active,63.35,Tractor,,
L09200,C00785,B019,P001,17-04-2020,1261996.18,24,8.38,Active,68.9,Commercial,,
L09201,C02942,B004,P009,03-11-2022,636246.91,18,10.55,Active,64.51,2W,,
L09202,C02824,B043,P003,12-11-2022,1162416.8,18,12.26,Closed,60.68,Commercial,04-03-2024,FALSE
L09203,C02346,B041,P007,14-09-2021,1372222.98,12,7.97,Closed,91.15,Used,27-05-2024,FALSE
L09204,C00137,B015,P009,16-11-2020,725130.32,18,7.65,Closed,67.43,Used,18-04-2021,TRUE
L09205,C02424,B050,P009,24-05-2021,812896.06,18,14.61,Active,64.63,2W,,
L09206,C02135,B015,P010,02-11-2021,528997.21,12,12.98,Closed,70.62,2W,29-04-2024,FALSE
L09207,C01778,B044,P006,30-11-2022,129308.73,36,8.65,Default,89.4,Tractor,11-06-2023,
L09208,C01223,B028,P008,30-10-2020,996097.74,6,10.84,Active,68.77,Used,,
L09209,C02485,B010,P009,26-08-2022,223481.66,36,8.95,Active,81.13,Commercial,,
L09210,C01334,B050,P003,09-12-2023,563385.45,12,7.58,Closed,68.46,4W,16-02-2024,FALSE
L09211,C01778,B044,P006,18-11-2023,556766.17,48,10.44,Active,75.1,2W,,
L09212,C01305,B003,P005,30-12-2020,268955.54,60,12.36,Active,80.33,Used,,
L09213,C00764,B015,P007,07-01-2022,1016729.96,60,14.66,Active,89.55,2W,,
L09214,C00702,B006,P007,15-09-2022,303169.03,48,13.27,Closed,70.99,Commercial,17-11-2022,FALSE
L09215,C02990,B007,P009,17-10-2022,1178587.71,48,9.23,Active,77.41,Commercial,,
L09216,C00152,B034,P001,23-12-2023,411454.65,18,10.02,Active,85.07,Used,,
L09217,C01326,B048,P006,31-05-2020,466566.85,60,11.4,Active,,Tractor,,
L09218,C01302,B035,P005,15-09-2020,548406.04,18,8.93,Closed,68.58,Tractor,23-10-2021,TRUE
L09219,C01712,B023,P004,07-12-2021,271491.21,36,13.75,Active,82.19,4W,,
L09220,C01032,B046,P010,10-08-2020,679683.51,24,8.76,Active,97.14,Commercial,,
L09221,C00807,B016,P001,13-07-2023,166471.43,6,9.67,Default,95.49,2W,25-10-2023,
L09222,C00235,B012,P004,17-08-2020,669318.32,18,11.83,Active,83.41,Commercial,,
L09223,C02723,B041,P010,14-03-2021,542872.59,12,8.42,Closed,76.46,Used,05-02-2023,FALSE
L09224,C00561,B013,P007,29-05-2020,540484.9,36,12.18,Active,82.07,4W,,
L09225,C01326,B048,P004,28-06-2022,1007977.67,60,14.58,Active,91.28,Tractor,,
L09226,C00038,B031,P001,04-09-2022,1165083.17,6,12.69,Closed,63.62,Tractor,28-10-2023,FALSE
L09227,C01160,B022,P010,05-03-2023,566197.86,48,13.6,Default,90.47,Commercial,08-09-2023,
L09228,C02870,B022,P001,26-09-2021,429921.3,24,10.79,Active,85.66,Tractor,,
L09229,C00421,B041,P001,02-02-2021,766806.68,48,10.24,Closed,70.49,2W,06-11-2022,FALSE
L09230,C01243,B029,P010,13-09-2021,1192192.66,48,9.96,Closed,94.17,4W,22-04-2024,FALSE
L09231,C00348,B015,P005,22-05-2020,984630.78,60,12.45,Active,63.12,Commercial,,
L09232,C01832,B022,P007,05-08-2022,105101.95,18,11.39,Closed,95.83,4W,07-04-2023,FALSE
L09233,C01570,B045,P009,29-12-2022,745897.81,36,11.04,Active,75.13,4W,,
L09234,C02796,B009,P008,23-02-2020,1486899.34,18,8.26,Closed,91.6,Commercial,22-03-2023,FALSE
L09235,C01919,B031,P002,23-04-2022,562034.92,60,12.55,Active,66.02,Tractor,,
L09236,C02321,B046,P009,26-07-2022,689039.36,60,12.94,Active,82.13,4W,,
L09237,C01902,B011,P004,27-11-2023,466739.76,36,8.97,Closed,61.3,Used,29-04-2024,FALSE
L09238,C02356,B007,P010,05-07-2021,771657.3,24,13.2,Closed,70.87,Used,05-10-2021,TRUE
L09239,C01398,B022,P005,16-11-2022,283335.92,60,14.1,Active,92.36,Tractor,,
L09240,C02781,B041,P005,25-10-2020,408169.78,12,8.81,Active,77.72,Used,,
L09241,C01825,B002,P004,22-11-2021,1082017.65,60,10.89,Closed,85.72,4W,22-03-2024,FALSE
L09242,C02492,B006,P006,11-07-2021,250515.85,60,14.07,Active,91.48,Used,,
L09243,C01229,B018,P001,05-09-2023,1392908.46,12,11.15,Active,80.68,2W,,
L09244,C00405,B013,P002,20-03-2021,496542.59,6,13.61,Active,82.85,Used,,
L09245,C01722,B038,P004,07-04-2020,883786.39,60,,Active,89.89,2W,,
L09246,C02901,B022,P004,23-02-2023,516654.48,18,7.98,Closed,64.7,Used,01-01-2024,FALSE
L09247,C01221,B020,P008,27-02-2020,743144.62,18,7.95,Active,62.79,4W,,
L09248,C02826,B016,P009,25-06-2020,1360511.93,18,14.79,Closed,84.25,Used,06-09-2020,FALSE
L09249,C00115,B045,P004,19-12-2021,149437.06,12,8.74,Active,98.03,Used,,
L09250,C01677,B006,P006,01-08-2023,1291696.81,60,13.99,Closed,85.15,Used,15-05-2024,FALSE
L09251,C00065,B042,P004,27-10-2021,858481.85,6,9.87,Active,87.5,4W,,
L09252,C01300,B005,P004,16-11-2022,1014353.33,12,7.8,Active,85.68,Tractor,,
L09253,C00825,B013,P009,18-11-2020,131036.25,48,9.31,Active,83.62,Tractor,,
L09254,C02287,B014,P004,05-11-2021,1154028.72,36,11.29,Active,67.71,2W,,
L09255,C02350,B029,P006,27-06-2023,235278.7,18,8.3,Active,92.77,Used,,
L09256,C01416,B045,P009,25-10-2023,1448990.71,60,14.42,Active,82.48,4W,,
L09257,C00969,B027,P003,25-04-2022,1208966.55,60,14.25,Active,98.16,Commercial,,
L09258,C00369,B033,P007,30-03-2020,764658.57,36,8.62,Closed,62.69,2W,25-03-2023,FALSE
L09259,C00233,B039,P007,10-05-2020,1390042.09,48,13.03,Active,71.64,Commercial,,
L09260,C02243,B042,P001,18-11-2022,295156.26,24,10.96,Active,63.88,4W,,
L09261,C00907,B006,P002,23-10-2021,1487912.75,60,14.87,Closed,,Used,22-10-2023,FALSE
L09262,C00921,B013,P005,14-01-2023,1089387.62,36,7.92,Closed,91.9,Tractor,06-04-2023,FALSE
L09263,C00689,B040,P008,27-02-2020,192647.97,36,11.03,Active,,Used,,
L09264,C00177,B027,P006,16-12-2022,828057.68,60,9.64,Active,86.47,4W,,
L09265,C02265,B019,P007,20-09-2022,1080770.73,36,12.95,Active,64.16,4W,,
L09266,C01035,B026,P003,18-11-2023,938882.28,60,8.33,Active,75.83,2W,,
L09267,C01470,B003,P006,14-11-2022,664726.63,60,12.21,Closed,87.48,2W,24-02-2023,FALSE
L09268,C00630,B024,P009,08-07-2020,409807.14,60,14.61,Active,74.07,4W,,
L09269,C00164,B035,P003,16-08-2022,395432.77,12,10.9,Closed,88,4W,02-01-2024,FALSE
